0,1,2,3,4,5,6,7,8
0.9680555927467854,-0.43683092385801553,1.5187184402883567,0.8810778611533472,0.32347818440059534,1.153198887815204,-0.8826896987585607,0.36642987901642016,0.19592677420943067
0.9680555927467854,-0.43683092385801553,-0.6584498966181855,-1.2842626174135892,0.32347818440059534,-0.8671531082505229,1.1329009519499638,-0.834699977067989,0.5227546323250617
0.9680555927467854,-0.43683092385801553,-0.6584498966181855,-0.7939968486814527,0.32347818440059534,-0.8671531082505229,-0.8826896987585607,0.36642987901642016,-1.5095505767695994
-1.03299852559353,2.2892152212306125,1.5187184402883567,-0.34458656067699417,0.32347818440059534,-0.8671531082505229,1.1329009519499638,1.5675597351008295,1.0536425236804017
-1.03299852559353,2.2892152212306125,-0.6584498966181855,-1.079985213775199,0.32347818440059534,-0.8671531082505229,1.1329009519499638,-0.834699977067989,0.30874045112244014
0.9680555927467854,2.2892152212306125,-0.6584498966181855,0.22739016951049848,0.32347818440059534,1.153198887815204,1.1329009519499638,-0.834699977067989,1.2543845075991396
-1.03299852559353,-0.43683092385801553,-0.6584498966181855,-0.8348523294091307,0.32347818440059534,-0.8671531082505229,1.1329009519499638,0.36642987901642016,0.6753849010897223
0.9680555927467854,-0.43683092385801553,-0.6584498966181855,-0.26287559922163806,-3.0913985802566524,-0.8671531082505229,-0.8826896987585607,-0.834699977067989,-0.6684250739034825
-1.03299852559353,-0.43683092385801553,1.5187184402883567,-1.079985213775199,-3.0913985802566524,-0.8671531082505229,-0.8826896987585607,1.5675597351008295,-0.8044650960632884
0.9680555927467854,-0.43683092385801553,1.5187184402883567,1.4121991106131617,0.32347818440059534,1.153198887815204,1.1329009519499638,0.36642987901642016,0.7500410108115669
0.9680555927467854,2.2892152212306125,-0.6584498966181855,1.2079217069747716,0.32347818440059534,1.153198887815204,1.1329009519499638,0.36642987901642016,1.292542074790305
0.9680555927467854,-0.43683092385801553,1.5187184402883567,0.7176559382426351,-3.0913985802566524,-0.8671531082505229,-0.8826896987585607,-0.834699977067989,-0.8409636385939679
0.9680555927467854,-0.43683092385801553,1.5187184402883567,1.616476514251552,-3.0913985802566524,-0.8671531082505229,-0.8826896987585607,1.5675597351008295,0.028365283500401555
-1.03299852559353,2.2892152212306125,1.5187184402883567,-0.05859819558324785,0.32347818440059534,-0.8671531082505229,1.1329009519499638,-0.834699977067989,1.1316166827232177
0.9680555927467854,-0.43683092385801553,-0.6584498966181855,1.616476514251552,0.32347818440059534,1.153198887815204,-0.8826896987585607,1.5675597351008295,0.9026712795762271
0.9680555927467854,-0.43683092385801553,-0.6584498966181855,0.758511418970313,-3.0913985802566524,-0.8671531082505229,-0.8826896987585607,-0.834699977067989,-0.6750611725454241
-1.03299852559353,-0.43683092385801553,-0.6584498966181855,-1.2842626174135892,0.32347818440059534,-0.8671531082505229,-0.8826896987585607,-0.834699977067989,-1.4730520342389197
-1.03299852559353,-0.43683092385801553,1.5187184402883567,1.1262107455194155,0.32347818440059534,1.153198887815204,1.1329009519499638,1.5675597351008295,1.6741177467019555
-1.03299852559353,-0.43683092385801553,1.5187184402883567,-0.34458656067699417,0.32347818440059534,-0.8671531082505229,-0.8826896987585607,1.5675597351008295,-1.4946193548252305
-1.03299852559353,-0.43683092385801553,-0.6584498966181855,-1.2434071366859112,0.32347818440059534,-0.8671531082505229,1.1329009519499638,-0.834699977067989,0.5260726816460328
-1.03299852559353,-0.43683092385801553,-0.6584498966181855,-1.161696175230555,0.32347818440059534,1.153198887815204,1.1329009519499638,-0.834699977067989,0.43648534997981914
-1.03299852559353,-0.43683092385801553,-0.6584498966181855,1.4121991106131617,0.32347818440059534,1.153198887815204,-0.8826896987585607,1.5675597351008295,0.028365283500401555
-1.03299852559353,-0.43683092385801553,-0.6584498966181855,1.493910072068518,0.32347818440059534,-0.8671531082505229,1.1329009519499638,0.36642987901642016,1.3804703817960333
-1.03299852559353,-0.43683092385801553,-0.6584498966181855,-1.2842626174135892,0.32347818440059534,-0.8671531082505229,1.1329009519499638,-0.834699977067989,0.1577692070182654
0.9680555927467854,-0.43683092385801553,-0.6584498966181855,1.4121991106131617,0.32347818440059534,1.153198887815204,-0.8826896987585607,1.5675597351008295,-1.3253988394557157
0.9680555927467854,-0.43683092385801553,-0.6584498966181855,-1.2842626174135892,0.32347818440059534,-0.8671531082505229,1.1329009519499638,-0.834699977067989,0.8329922438358388
0.9680555927467854,2.2892152212306125,-0.6584498966181855,1.4121991106131617,0.32347818440059534,1.153198887815204,1.1329009519499638,-0.834699977067989,0.6322502599171005
-1.03299852559353,2.2892152212306125,-0.6584498966181855,-0.22202011849396003,0.32347818440059534,1.153198887815204,1.1329009519499638,-0.834699977067989,0.7185195422623435
-1.03299852559353,-0.43683092385801553,-0.6584498966181855,0.3499566116935326,0.32347818440059534,1.153198887815204,1.1329009519499638,-0.834699977067989,1.383788431117004
0.9680555927467854,-0.43683092385801553,1.5187184402883567,1.2896326684301276,0.32347818440059534,1.153198887815204,1.1329009519499638,1.5675597351008295,1.4733757627832176
-1.03299852559353,-0.43683092385801553,-0.6584498966181855,-1.2842626174135892,0.32347818440059534,-0.8671531082505229,1.1329009519499638,-0.834699977067989,0.15942823167875075
0.9680555927467854,-0.43683092385801553,-0.6584498966181855,-1.079985213775199,0.32347818440059534,-0.8671531082505229,-0.8826896987585607,-0.834699977067989,-0.6651070245825116
